business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,200769623,WAL-MAR corporation,30-05-2020 03:21,2020,1930882579,11-05-2020,26-05-2020 00:00,11-05-2020 00:00,NAH4,9163.34,0-15
CA02,140104409,LOB in,12-04-2020 14:52,2020,2960624271,26-03-2020,07-04-2020 00:00,28-03-2020 00:00,CA10,166894.252,0-15
U001,200744019,TARG co,04-04-2020 11:31,2020,1930652649,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAA8,1183.45,0-15
U001,200769623,WAL-MAR systems,16-05-2020 18:28,2020,1930803693,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAH4,53859.97,0-15
CA02,140104423,METRO  corp,04-05-2020 15:21,2020,2960624752,01-04-2020,11-04-2020 00:00,01-04-2020 00:00,CA10,32025.364,16-30
U001,200707822,PUBLI foundation,30-04-2020 21:21,2020,1930801025,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAA8,61394.52,
U001,200782669,SYGMA systems,26-03-2020 13:26,2020,1930617473,09-03-2020,24-03-2020 00:00,09-03-2020 00:00,NAA8,23298.58,0-15
U001,200705742,DOT corporation,24-04-2020 02:24,2020,1930660872,17-03-2020,20-04-2020 00:00,17-03-2020 00:00,NAAW,4041.99,0-15
U001,200769623,WAL-MAR corp,15-04-2020 22:19,2020,1930676006,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAH4,14666.28,0-15
U001,200780383,MEIJ foundation,25-05-2020 12:43,2020,1930860645,06-05-2020,21-05-2020 00:00,06-05-2020 00:00,NAA8,108570.13,0-15
U001,100031704,DELHAIZE trust,29-06-2020 15:07,2020,1930796146,17-04-2020,21-06-2020 00:00,17-04-2020 00:00,NAGD,16196.66,0-15
U001,200561861,CO llc,29-04-2020 04:48,2020,1930774237,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAA8,23448.25,0-15
U001,200761734,H E BUT systems,19-04-2020 04:48,2020,1930701257,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAA8,83095.78,0-15
U001,200769623,WAL-MAR co,23-04-2020 09:07,2020,1930724889,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAH4,5801.67,0-15
U001,200769623,WAL-MAR us,20-04-2020 13:40,2020,1930677295,22-03-2020,06-04-2020 00:00,22-03-2020 00:00,NAH4,11515.66,0-15
U001,200900909,SYSCO in,01-04-2020 04:48,2020,1930623159,09-03-2020,24-03-2020 00:00,09-03-2020 00:00,NAA8,42647.01,0-15
U001,200769623,WAL-MAR systems,25-04-2020 14:24,2020,1930719358,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAH4,24504.26,0-15
U001,200353024,DECA corporation,16-04-2020 04:33,2020,1930875691,08-05-2020,24-05-2020 00:00,01-05-2020 00:00,NAM4,889.08,
U001,200762950,HAR trust,05-05-2020 10:19,2020,1930671888,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAA8,173239.52,31-45
U001,200561861,CO us,29-04-2020 12:14,2020,1930764482,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,30316.62,
U001,200744019,TARG in,11-04-2020 06:57,2020,1930647824,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,17408.37,0-15
U001,200418007,AM foundation,09-04-2020 20:52,2020,1930630519,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,840.67,0-15
U001,200762301,C&S WH trust,09-05-2020 03:07,2020,1930805217,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAC6,56261.98,0-15
U001,200772670,ASSOCIAT in,10-05-2020 20:52,2020,1930723923,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAU5,1655.46,16-30
U001,200769623,WAL-MAR trust,17-04-2020 00:57,2020,1930683228,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAH4,41629.12,0-15
U001,200744019,TARG corporation,12-04-2020 23:31,2020,1930730322,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAA8,54651.53,
U001,100047382,PETER  corporation,22-04-2020 02:24,2020,1930637647,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,17733.56,16-30
U001,CCU002,KRFT FDS associates,27-03-2020 08:38,2020,1930637979,13-03-2020,17-04-2020 00:00,13-03-2020 00:00,NAG2,10648.32,
U001,200762301,C&S WH ,29-04-2020 17:31,2020,1930747271,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAC6,3939,0-15
U001,CCCA02,KRAFT  associates,21-03-2020 00:00,2020,1930662684,18-03-2020,22-04-2020 00:00,18-03-2020 00:00,NAG2,29972.7,
U001,200769623,WAL-MAR in,27-04-2020 21:36,2020,1930751769,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAH4,56076.31,0-15
U001,200980828,BEN E associates,09-06-2020 17:31,2020,1930838209,29-04-2020,19-05-2020 00:00,29-04-2020 00:00,NAD1,17770.01,16-30
U001,200744019,TARG ,28-04-2020 04:48,2020,1930751781,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAA8,58607.34,0-15
U001,200769623,WAL-MAR corp,20-04-2020 16:19,2020,1930688185,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAH4,16674.74,0-15
U001,200769623,WAL-MAR co,14-05-2020 22:04,2020,1930843169,01-05-2020,16-05-2020 00:00,01-05-2020 00:00,NAH4,32553,
CA02,140106408,WAL-M us,10-05-2020 15:50,2020,2960624581,07-04-2020,18-04-2020 00:00,08-04-2020 00:00,CA10,58841.804,16-30
U001,200769623,WAL-MAR corp,29-05-2020 16:33,2020,1930885491,12-05-2020,27-05-2020 00:00,12-05-2020 00:00,NAH4,52621.77,0-15
U001,200936373,SUPE corporation,12-05-2020 21:36,2020,1930809945,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAA8,88919.61,0-15
CA02,140104285,BUY- corp,01-05-2020 21:21,2020,2960624684,29-03-2020,17-04-2020 00:00,07-04-2020 00:00,CA10,72782.85,0-15
U001,200152991,JET associates,04-06-2020 06:00,2020,1930841854,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,1677.91,16-30
U001,200769623,WAL-MAR systems,16-05-2020 18:28,2020,1930819119,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAH4,41628.67,0-15
U001,200762301,C&S WH co,06-05-2020 09:36,2020,1930745999,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAC6,6832.47,16-30
U001,200148860,DOLLA llc,06-04-2020 00:14,2020,1930637644,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAA8,16764.17,0-15
U001,CCU013,KRAFT F associates,01-04-2020 06:00,2020,1930681744,22-03-2020,22-03-2020 00:00,22-03-2020 00:00,NAX2,15259.08,0-15
U001,200752302,KROGER co,28-04-2020 10:48,2020,1930733766,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAA8,120098.69,0-15
U001,200797984,PIGGLY corporation,02-03-2020 03:21,2020,1930585699,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,89737.26,
U001,200744019,TARG co,14-05-2020 19:26,2020,1930800326,21-04-2020,06-05-2020 00:00,21-04-2020 00:00,NAA8,16874.59,0-15
U001,200726979,BJ'S  co,06-05-2020 14:52,2020,1930783750,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,86.77,0-15
U001,100031704,DELHAIZE corp,19-04-2020 17:02,2020,1930744311,05-04-2020,20-04-2020 00:00,05-04-2020 00:00,NAA8,20757.8,
U001,200743123,KROGER corp,04-04-2020 17:45,2020,1930639867,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAA8,145240.7,0-15
U001,200729290,KROGER trust,30-04-2020 03:50,2020,1930763883,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAA8,42613,0-15
U001,200762301,C&S WH systems,19-04-2020 12:14,2020,1930718141,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAC6,9987.73,0-15
U001,200769623,WAL-MAR llc,17-04-2020 10:33,2020,1930706309,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAH4,10921.35,0-15
U001,200769623,WAL-MAR co,24-05-2020 20:38,2020,1930883498,10-05-2020,25-05-2020 00:00,10-05-2020 00:00,NAH4,60886.44,
U001,200762301,C&S WH foundation,10-04-2020 05:45,2020,1930674261,20-03-2020,04-04-2020 00:00,20-03-2020 00:00,NAC6,546.63,0-15
U001,200705742,DOT us,23-04-2020 01:12,2020,1930612079,06-03-2020,07-04-2020 00:00,06-03-2020 00:00,NA32,37970.55,16-30
U001,200353024,DECA corporation,21-02-2020 22:04,2020,1930607001,05-03-2020,24-03-2020 00:00,01-03-2020 00:00,NAM4,853.29,
U001,200744019,TARG us,25-05-2020 01:12,2020,1930843065,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,43184.27,0-15
U001,200769623,WAL-MAR associates,25-03-2020 02:09,2020,1930582850,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAH4,32011.03,0-15
U001,200705742,DOT in,13-05-2020 05:31,2020,1930821659,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAA8,303.62,0-15
U001,200466603,SMITH'S corp,05-06-2020 17:45,2020,1930804830,21-04-2020,06-05-2020 00:00,21-04-2020 00:00,NAA8,42993.7,31-45
U001,200704045,RA corp,19-03-2020 23:16,2020,1930592854,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,16817.42,0-15
U001,200726979,BJ'S  corp,15-04-2020 03:36,2020,1930659942,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAA8,66.37,0-15
U001,200769623,WAL-MAR corp,21-05-2020 03:36,2020,1930853383,03-05-2020,18-05-2020 00:00,03-05-2020 00:00,NAH4,471.56,0-15
CA02,140104409,LOB foundation,01-04-2020 05:16,2020,2960620205,10-03-2020,27-03-2020 00:00,17-03-2020 00:00,CA10,3908.079,0-15
CA02,140104409,LOB in,03-04-2020 03:50,2020,2960622232,23-03-2020,02-04-2020 00:00,23-03-2020 00:00,CA10,107686.299,0-15
U001,200541916,VF G corp,19-06-2020 00:00,2020,1930886411,15-05-2020,30-05-2020 00:00,15-05-2020 00:00,NAA8,34301.32,16-30
U001,200230690,DECA llc,17-02-2020 14:09,2020,1930585735,02-03-2020,24-03-2020 00:00,01-03-2020 00:00,NAM4,3018.22,
U001,200744019,TARG llc,20-04-2020 19:40,2020,1930739949,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAA8,11082.87,0-15
U001,200762301,C&S WH in,23-03-2020 01:12,2020,1930637501,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAC6,69231.13,
U001,200769623,WAL-MAR in,28-04-2020 21:21,2020,1930752538,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAH4,41038.99,0-15
U001,200759878,SA in,21-05-2020 06:28,2020,1930643630,13-03-2020,17-05-2020 00:00,13-03-2020 00:00,NAGD,8510.4,0-15
U001,200705089,JETR systems,20-04-2020 00:00,2020,1930655043,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAA8,21345.17,16-30
U001,200418007,AM systems,15-05-2020 16:33,2020,1930854463,04-05-2020,19-05-2020 00:00,04-05-2020 00:00,NAA8,7137.3,
U001,200723794,MID MO trust,21-03-2020 10:19,2020,1930594645,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,47755.62,0-15
U001,200782669,SYGMA us,25-05-2020 01:26,2020,1930767662,14-04-2020,04-05-2020 00:00,14-04-2020 00:00,NAD1,11770.15,16-30
U001,200772595,SAFEW ,18-04-2020 08:52,2020,1930733023,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAA8,32390.73,0-15
U001,200718130,SYSCO F associates,22-04-2020 04:33,2020,1930706380,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAA8,8077.18,0-15
U001,200794332,COST in,10-05-2020 04:19,2020,1930800572,20-04-2020,05-05-2020 00:00,20-04-2020 00:00,NAAX,32391.9,0-15
CA02,140104440,SO trust,14-05-2020 13:40,2020,2960631309,26-04-2020,07-05-2020 00:00,27-04-2020 00:00,CA10,82096.63,0-15
U001,200769623,WAL-MAR ,15-05-2020 10:33,2020,1930798934,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAH4,17881.44,0-15
U001,200759878,SA co,12-04-2020 06:57,2020,1930671419,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAH4,4061.53,0-15
U001,200769623,WAL-MAR llc,08-05-2020 08:52,2020,1930799626,20-04-2020,05-05-2020 00:00,20-04-2020 00:00,NAH4,25140.36,0-15
U001,200779906,BOZZU trust,11-04-2020 11:31,2020,1930641039,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,21572.65,0-15
U001,200769623,WAL-MAR in,11-05-2020 02:38,2020,1930794281,17-04-2020,02-05-2020 00:00,17-04-2020 00:00,NAH4,68350.38,0-15
CA02,140104440,SO corp,28-04-2020 00:14,2020,2960629673,21-04-2020,04-05-2020 00:00,24-04-2020 00:00,CA10,103372.668,
U001,200726979,BJ'S  in,11-05-2020 12:14,2020,1930802645,20-04-2020,05-05-2020 00:00,20-04-2020 00:00,NAA8,112816.17,0-15
U001,200799367,MCL co,28-02-2020 13:55,2020,1930594895,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,83383.24,
U001,200769623,WAL-MAR llc,18-04-2020 07:12,2020,1930717896,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAH4,28286.29,0-15
U001,200936373,SUPE ,17-03-2020 17:16,2020,1930584451,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,15925,
U001,200656729,PERFOR trust,03-04-2020 18:14,2020,1930610818,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,30601.36,0-15
U001,200744019,TARG corp,08-04-2020 03:50,2020,1930666642,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAA8,2753.74,0-15
U001,200744019,TARG corp,22-04-2020 08:24,2020,1930739330,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAA8,3605.7,0-15
U001,200769623,WAL-MAR llc,27-04-2020 03:50,2020,1930746954,05-04-2020,20-04-2020 00:00,05-04-2020 00:00,NAH4,6785.94,0-15
U001,200769623,WAL-MAR trust,11-05-2020 23:31,2020,1930793575,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAH4,9777.44,0-15
U001,200762301,C&S WH us,29-03-2020 02:09,2020,1930605664,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAC6,24031.95,0-15
U001,200148860,DOLLA associates,13-05-2020 03:36,2020,1930689325,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,32990.46,31-45
U001,200803720,DEC foundation,23-03-2020 00:00,2020,1930612090,06-03-2020,24-03-2020 00:00,01-03-2020 00:00,NAM4,66.48,
U001,200416837,DEC ,29-04-2020 00:00,2020,1930857290,05-05-2020,11-05-2020 00:00,01-05-2020 00:00,NAM2,5917.77,
U001,200726979,BJ'S  ,28-05-2020 05:31,2020,1930822055,24-04-2020,09-05-2020 00:00,24-04-2020 00:00,NAA8,2396.03,16-30
U001,CCU013,KRAFT F trust,13-03-2020 06:57,2020,1930571605,28-02-2020,28-02-2020 00:00,28-02-2020 00:00,NAX2,77.07,0-15
U001,200915438,GROC in,26-04-2020 12:57,2020,1930723164,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAA8,6713.52,0-15
U001,200418007,AM us,29-05-2020 19:12,2020,1930667012,19-03-2020,23-05-2020 00:00,19-03-2020 00:00,NAGD,8294.4,0-15
U001,200769623,WAL-MAR systems,11-05-2020 18:28,2020,1930798110,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAH4,47118.53,0-15
U001,200455322,PEA associates,05-06-2020 07:55,2020,1930605944,10-03-2020,09-04-2020 00:00,10-03-2020 00:00,NAD5,13326.85,46-60
CA02,140106408,WAL-M systems,11-04-2020 09:50,2020,2960618297,03-03-2020,21-03-2020 00:00,11-03-2020 00:00,CA10,9394.021,16-30
U001,200762301,C&S WH systems,14-04-2020 11:16,2020,1930701231,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAC6,15724.32,0-15
U001,200744019,TARG trust,27-04-2020 14:38,2020,1930738290,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAA8,47540.39,0-15
U001,200992695,NUGG foundation,15-05-2020 08:24,2020,1930820391,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAA8,30065.62,0-15
U001,200744019,TARG trust,23-05-2020 00:00,2020,1930834229,28-04-2020,13-05-2020 00:00,28-04-2020 00:00,NAA8,39358.28,0-15
U001,200592182,DECA ,20-03-2020 22:19,2020,1930708114,27-03-2020,08-04-2020 00:00,16-03-2020 00:00,NAM4,513.16,
CA02,140106408,WAL-M ,16-04-2020 20:38,2020,2960621281,21-03-2020,31-03-2020 00:00,21-03-2020 00:00,CA10,9694.384,16-30
CA02,140104440,SO associates,30-03-2020 09:50,2020,2960621461,18-03-2020,30-03-2020 00:00,20-03-2020 00:00,CA10,164366.223,0-15
U001,200519201,KROGE corp,11-06-2020 04:48,2020,1930828957,28-04-2020,13-05-2020 00:00,28-04-2020 00:00,NAA8,197963.27,16-30
U001,200744019,TARG systems,14-03-2020 00:57,2020,1930581162,29-02-2020,15-03-2020 00:00,29-02-2020 00:00,NAA8,17812.07,
U001,200148860,DOLLA corporation,09-05-2020 22:33,2020,1930671635,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAA8,13271.03,31-45
U001,200820380,SMITH'S corp,01-04-2020 06:00,2020,1930580873,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAA8,15481.15,16-30
U001,200704858,WAKE us,12-05-2020 06:57,2020,1930803141,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,100878.92,0-15
U001,200769623,WAL-MAR systems,15-04-2020 18:00,2020,1930664599,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAH4,4529.38,0-15
U001,200762301,C&S WH systems,11-04-2020 06:57,2020,1930685195,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAC6,1180.78,0-15
U001,200772595,SAFEW llc,30-04-2020 16:04,2020,1930727467,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAA8,2456.06,0-15
U001,200744019,TARG trust,12-04-2020 13:12,2020,1930698648,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAA8,33580.87,0-15
U001,200705742,DOT in,15-03-2020 04:33,2020,1930593648,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,10486.86,
U001,200769623,WAL-MAR trust,06-04-2020 10:19,2020,1930623848,10-03-2020,25-03-2020 00:00,10-03-2020 00:00,NAH4,14696.73,0-15
U001,200799342,MITCH associates,22-04-2020 21:21,2020,1930793138,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAA8,78109.83,
U013,140103480,PRIC systems,01-05-2020 07:12,2020,1991839741,27-02-2020,12-04-2020 00:00,27-02-2020 00:00,NAVF,21395.58,16-30
U001,100006311,QUALITY C us,12-04-2020 06:28,2020,1930671166,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAA8,20175.8,0-15
U001,200803720,DEC ,06-05-2020 12:28,2020,1930820211,23-04-2020,09-05-2020 00:00,16-04-2020 00:00,NAM4,1977.62,
U001,200706844,WINC ,16-04-2020 00:14,2020,1930669778,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAA8,15331.43,0-15
U001,200769623,WAL-MAR systems,01-04-2020 16:33,2020,1930604650,07-03-2020,22-03-2020 00:00,07-03-2020 00:00,NAH4,15893.81,0-15
U001,200071186,FATH foundation,16-05-2020 18:43,2020,1930789924,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAA8,46945.8,16-30
U001,200769623,WAL-MAR associates,29-05-2020 02:09,2020,1930879136,09-05-2020,24-05-2020 00:00,09-05-2020 00:00,NAH4,59462.27,0-15
U001,200778870,C in,06-05-2020 03:50,2020,1930647008,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,9117.16,31-45
U001,200769623,WAL-MAR associates,02-04-2020 00:43,2020,1930622144,10-03-2020,25-03-2020 00:00,10-03-2020 00:00,NAH4,64440.87,0-15
U001,200148860,DOLLA foundation,06-05-2020 14:09,2020,1930710073,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAA8,66356.43,16-30
U001,200782001,GORDO systems,05-03-2020 18:28,2020,1930610058,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,45773.88,
U001,100026809,PRES us,15-06-2020 08:09,2020,1930731327,01-04-2020,11-04-2020 00:00,01-04-2020 00:00,NA10,28778.75,Greatar than 60
U001,200769623,WAL-MAR ,11-04-2020 12:00,2020,1930655609,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAH4,13347.31,0-15
U001,200769623,WAL-MAR co,23-06-2020 12:57,2020,1930772169,11-04-2020,15-06-2020 00:00,11-04-2020 00:00,NAGD,131.58,0-15
U001,200752302,KROGER associates,08-05-2020 20:38,2020,1930776636,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,75004.47,0-15
U001,200769623,WAL-MAR foundation,21-04-2020 08:52,2020,1930710731,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAH4,28295.59,0-15
U001,200769623,WAL-MAR co,18-05-2020 06:00,2020,1930826845,26-04-2020,11-05-2020 00:00,26-04-2020 00:00,NAH4,2352.97,0-15
U001,200711029,WEGMAN ,30-03-2020 06:28,2020,1930599202,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,66442.88,0-15
U001,200707822,PUBLI foundation,04-05-2020 03:50,2020,1930776550,13-04-2020,28-04-2020 00:00,13-04-2020 00:00,NAA8,160558.42,0-15
U001,200592182,DECA corporation,20-02-2020 18:00,2020,1930691960,24-03-2020,23-03-2020 00:00,16-03-2020 00:00,NAM1,36102.76,
U001,200455322,PEA in,08-06-2020 23:31,2020,1930787156,14-04-2020,14-05-2020 00:00,14-04-2020 00:00,NAD5,49124.1,16-30
U001,200769623,WAL-MAR llc,06-05-2020 08:52,2020,1930798325,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAH4,55399.42,0-15
U001,200759878,SA ,21-03-2020 00:28,2020,1930603081,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAH4,14022.8,0-15
U001,200739534,OK ,09-05-2020 03:07,2020,1930842944,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,27131.85,
U001,200424504,M  corp,19-04-2020 21:21,2020,1930594041,04-03-2020,15-03-2020 00:00,15-03-2020 00:00,NACE,7405.23,31-45
U001,200769623,WAL-MAR us,29-04-2020 12:57,2020,1930729868,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAH4,5310.44,0-15
U001,100058003,ING co,07-08-2020 15:07,2020,1930599489,04-03-2020,05-04-2020 00:00,04-03-2020 00:00,NA32,2374.48,
U001,200769623,WAL-MAR corporation,29-03-2020 23:45,2020,1930609796,08-03-2020,23-03-2020 00:00,08-03-2020 00:00,NAH4,79262.64,0-15
U001,200732755,KROGER llc,05-05-2020 06:14,2020,1930760367,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAA8,79604.8,0-15
U001,200418007,AM ,13-05-2020 06:57,2020,1930773639,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAA8,52193.28,16-30
U001,200769623,WAL-MAR ,29-03-2020 03:21,2020,1930584953,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAH4,661.11,0-15
U001,200781484,MAPLE trust,27-05-2020 19:12,2020,1930860068,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAA8,35464.06,0-15
U001,200775094,SAVE M trust,20-04-2020 13:26,2020,1930772956,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAA8,96825.11,
U001,200152991,JET systems,25-05-2020 15:07,2020,1930668256,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAA8,1812.31,46-60
U001,200769623,WAL-MAR systems,30-03-2020 19:55,2020,1930594653,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAH4,7230.78,0-15
CA02,140104429,COSTCO systems,22-03-2020 12:14,2020,2960616774,03-03-2020,15-03-2020 00:00,05-03-2020 00:00,CA10,25041.59,0-15
U001,100031704,DELHAIZE us,30-06-2020 01:40,2020,1930747630,05-04-2020,09-06-2020 00:00,05-04-2020 00:00,NAGD,728.78,16-30
U001,200769623,WAL-MAR foundation,22-05-2020 07:12,2020,1930854376,03-05-2020,18-05-2020 00:00,03-05-2020 00:00,NAH4,53201.11,0-15
U001,200772670,ASSOCIAT trust,31-03-2020 19:40,2020,1930583800,28-02-2020,14-03-2020 00:00,28-02-2020 00:00,NAU5,602.9,16-30
U001,200148860,DOLLA trust,09-05-2020 22:33,2020,1930691226,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,19666.18,31-45
U001,200797452,US  us,01-06-2020 00:28,2020,1930641707,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAA8,204.43,Greatar than 60
CA02,140105785,SHOPPE foundation,07-05-2020 05:16,2020,2960628703,13-04-2020,02-05-2020 00:00,22-04-2020 00:00,CA10,27074.754,0-15
U001,200769623,WAL-MAR co,05-05-2020 14:38,2020,1930792925,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAH4,9099.16,0-15
U001,200769623,WAL-MAR corp,27-04-2020 08:24,2020,1930720154,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAH4,10472.25,0-15
U001,200772595,SAFEW llc,12-05-2020 01:40,2020,1930719448,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAA8,1235.36,16-30
U001,200759878,SA corp,11-05-2020 12:57,2020,1930768133,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAH4,54312.68,16-30
U001,200707822,PUBLI corporation,26-04-2020 19:55,2020,1930752516,05-04-2020,20-04-2020 00:00,05-04-2020 00:00,NAA8,104769.48,0-15
U001,200743996,STATER  corp,02-05-2020 14:52,2020,1930723439,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAA8,47975.78,16-30
U001,200769623,WAL-MAR systems,07-04-2020 16:33,2020,1930637364,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAH4,13956.09,0-15
U001,200769623,WAL-MAR associates,05-05-2020 23:02,2020,1930776679,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAH4,39143.19,0-15
U001,200769623,WAL-MAR us,07-04-2020 22:33,2020,1930651757,14-03-2020,29-03-2020 00:00,14-03-2020 00:00,NAH4,42089.37,0-15
U001,200769623,WAL-MAR llc,26-05-2020 01:12,2020,1930893128,12-05-2020,27-05-2020 00:00,12-05-2020 00:00,NAH4,31794.87,
U001,200749225,SUPER  trust,22-05-2020 13:55,2020,1930862405,06-05-2020,21-05-2020 00:00,06-05-2020 00:00,NAA8,100980.4,0-15
U001,200759082,INGL associates,09-04-2020 03:36,2020,1930654371,15-03-2020,30-03-2020 00:00,15-03-2020 00:00,NAA8,36479.01,0-15
U001,200769623,WAL-MAR trust,06-04-2020 22:48,2020,1930652946,14-03-2020,29-03-2020 00:00,14-03-2020 00:00,NAH4,58014.2,0-15
